index,latitude,longitude,city
15896,24.5038,120.9055,Miaoli
15897,24.3571,120.7294,Miaoli
15898,24.5377,120.6953,Miaoli
15899,24.3337,120.8131,Miaoli
15900,24.6526,121.001,Miaoli
15901,24.405,120.7619,Miaoli
15902,24.7076,120.9662,Miaoli
15903,24.5256,120.7964,Miaoli
15904,24.5282,120.8142,Miaoli
15905,24.3627,120.7496,Miaoli
15906,24.5659,120.8061,Miaoli
15907,24.4492,120.7421,Miaoli
15908,24.4172,120.8645,Miaoli
15909,24.6176,120.7978,Miaoli
15910,24.3948,120.691,Miaoli
15911,24.4952,120.8247,Miaoli
15912,24.6924,120.9185,Miaoli
15913,24.7114,120.9011,Miaoli
15914,24.3997,120.6888,Miaoli
15915,24.6973,120.8589,Miaoli
15916,24.4973,120.8065,Miaoli
15917,24.5945,120.7774,Miaoli
15918,24.4717,120.9413,Miaoli
15919,24.3908,120.9601,Miaoli
15920,24.4081,120.7712,Miaoli
15921,24.6877,120.8538,Miaoli
15922,24.5788,120.843,Miaoli
15923,24.3105,120.8317,Miaoli
15924,24.6089,120.8863,Miaoli
15925,24.4862,120.7874,Miaoli
15926,24.476,120.7853,Miaoli
15927,24.359,120.8662,Miaoli
15928,24.694,120.8845,Miaoli
15929,24.6832,120.8843,Miaoli
15930,24.4793,120.7838,Miaoli
15931,24.467,120.9442,Miaoli
15932,24.5372,120.8881,Miaoli
15933,24.6122,120.7614,Miaoli
15934,24.6448,120.7704,Miaoli
15935,24.6439,120.8721,Miaoli
15936,24.6942,120.9614,Miaoli
15937,24.6134,120.8831,Miaoli
15938,24.3503,120.7915,Miaoli
15939,24.3758,120.8643,Miaoli
15940,24.5029,120.6794,Miaoli
15941,24.5436,120.6973,Miaoli
15942,24.3538,120.7512,Miaoli
15943,24.4642,120.6938,Miaoli
15944,24.4501,120.6549,Miaoli
15945,24.5144,120.8153,Miaoli
15946,24.6285,120.8447,Miaoli
15947,24.4477,120.7792,Miaoli
15948,24.4222,120.9109,Miaoli
15949,24.5799,120.8676,Miaoli
15950,24.4564,120.6605,Miaoli
15951,24.5884,120.8352,Miaoli
15952,24.4801,120.7962,Miaoli
15953,24.4883,120.7883,Miaoli
15954,24.6493,120.7752,Miaoli
15955,24.6454,120.963,Miaoli
15956,24.6143,120.8611,Miaoli
15957,24.5478,120.8336,Miaoli
15958,24.4724,120.8039,Miaoli
15959,24.5886,120.8108,Miaoli
15960,24.4947,120.8022,Miaoli
15961,24.683,120.8788,Miaoli
15962,24.6065,120.9261,Miaoli
15963,24.5463,120.6956,Miaoli
15964,24.4974,120.8741,Miaoli
15965,24.6938,120.8832,Miaoli
15966,24.558,120.7543,Miaoli
15967,24.696,120.9135,Miaoli
15968,24.6888,120.9057,Miaoli
15969,24.623,120.7961,Miaoli
15970,24.5516,120.8201,Miaoli
15971,24.7048,120.938,Miaoli
15972,24.4039,120.9797,Miaoli
15973,24.5674,120.8201,Miaoli
15974,24.4997,120.6797,Miaoli
15975,24.5806,120.8286,Miaoli
15976,24.6078,120.8899,Miaoli
15977,24.4367,120.8227,Miaoli
15978,24.6881,120.8542,Miaoli
15979,24.5299,120.9154,Miaoli
15980,24.5288,120.6932,Miaoli
15981,24.6266,120.7748,Miaoli
15982,24.5012,120.707,Miaoli
15983,24.5743,120.8262,Miaoli
15984,24.7239,120.8879,Miaoli
15985,24.5983,120.8253,Miaoli
15986,24.6646,120.88,Miaoli
15987,24.6336,121.0102,Miaoli
15988,24.3659,120.7082,Miaoli
15989,24.6967,120.877,Miaoli
15990,24.3652,120.7065,Miaoli
15991,24.5096,120.7035,Miaoli
15992,24.6466,120.8606,Miaoli
15993,24.5731,120.8294,Miaoli
15994,24.5429,120.8067,Miaoli
15995,24.395,120.9249,Miaoli
15996,24.6053,120.8883,Miaoli
15997,24.628,120.8245,Miaoli
15998,24.3632,120.7124,Miaoli
15999,24.5888,120.7304,Miaoli
16000,24.6899,120.9478,Miaoli
16001,24.6816,120.9287,Miaoli
16002,24.5923,120.9083,Miaoli
16003,24.381,120.7849,Miaoli
16004,24.372,120.6966,Miaoli
16005,24.3858,120.823,Miaoli
16006,24.5059,120.7162,Miaoli
16007,24.701,120.9009,Miaoli
16008,24.6527,120.8654,Miaoli
16009,24.5713,120.7207,Miaoli
16010,24.613,120.8265,Miaoli
16011,24.7154,120.9059,Miaoli
16012,24.3831,120.9312,Miaoli
16013,24.5771,120.7361,Miaoli
16014,24.5506,120.9188,Miaoli
16015,24.704,120.8975,Miaoli
16016,24.6047,121.0011,Miaoli
16017,24.385,120.9416,Miaoli
16018,24.5499,120.8104,Miaoli
16019,24.6956,120.9206,Miaoli
16020,24.64,120.8208,Miaoli
16021,24.4684,120.7643,Miaoli
16022,24.5582,120.8408,Miaoli
16023,24.651,120.8842,Miaoli
16024,24.4842,120.9152,Miaoli
16025,24.7052,120.8833,Miaoli
16026,24.5159,120.7548,Miaoli
16027,24.6198,120.8182,Miaoli
16028,24.5617,120.8204,Miaoli
16029,24.6653,120.958,Miaoli
16030,24.4695,120.7926,Miaoli
16031,24.673,120.8837,Miaoli
16032,24.4291,120.7438,Miaoli
16033,24.5086,120.6897,Miaoli
16034,24.3346,120.8479,Miaoli
16035,24.398,120.668,Miaoli
16036,24.6915,120.8867,Miaoli
16037,24.6548,120.8369,Miaoli
16038,24.3849,120.6879,Miaoli
16039,24.3485,120.9381,Miaoli
16040,24.4442,120.6526,Miaoli
16041,24.5942,120.7828,Miaoli
16042,24.7063,120.9178,Miaoli
16043,24.6833,120.8821,Miaoli
16044,24.6668,120.9577,Miaoli
16045,24.462,120.6975,Miaoli
16046,24.3798,120.7163,Miaoli
16047,24.6628,120.8893,Miaoli
16048,24.6261,120.796,Miaoli
16049,24.6872,120.9094,Miaoli
16050,24.6897,120.8627,Miaoli
16051,24.4141,120.6751,Miaoli
16052,24.6396,120.7915,Miaoli
16053,24.6344,120.9564,Miaoli
16054,24.4786,120.6935,Miaoli
16055,24.4629,120.7675,Miaoli
16056,24.4759,120.793,Miaoli
16057,24.5181,120.6866,Miaoli
16058,24.4684,120.8227,Miaoli
16059,24.635,120.7878,Miaoli
16060,24.7046,120.9254,Miaoli
16061,24.701,120.963,Miaoli
16062,24.4948,120.8016,Miaoli
16063,24.5408,120.7965,Miaoli
16064,24.5536,120.709,Miaoli
16065,24.4226,120.6804,Miaoli
16066,24.6388,120.8017,Miaoli
16067,24.441,120.7091,Miaoli
16068,24.4604,120.7596,Miaoli
16069,24.5435,120.8301,Miaoli
16070,24.6691,120.89,Miaoli
16071,24.4104,120.6726,Miaoli
16072,24.6905,120.8728,Miaoli
16073,24.5841,120.7258,Miaoli
16074,24.6269,120.8528,Miaoli
16075,24.6385,120.8743,Miaoli
16076,24.5303,120.785,Miaoli
16077,24.5788,120.7624,Miaoli
16078,24.4842,120.7809,Miaoli
16079,24.5334,120.694,Miaoli
16080,24.7314,120.8899,Miaoli
16081,24.3384,120.8486,Miaoli
16082,24.4094,120.9439,Miaoli
16083,24.6475,120.7706,Miaoli
16084,24.5462,120.8038,Miaoli
16085,24.3806,120.8668,Miaoli
16086,24.707,120.9114,Miaoli
16087,24.4999,120.6798,Miaoli
16088,24.6226,120.7589,Miaoli
16089,24.4844,120.8629,Miaoli
16090,24.7089,120.8782,Miaoli
16091,24.6215,120.8905,Miaoli
16092,24.3148,120.8673,Miaoli
16093,24.7025,120.8692,Miaoli
16094,24.3735,120.6992,Miaoli
16095,24.4936,120.8025,Miaoli
16096,24.7016,120.9578,Miaoli
16097,24.2964,120.8858,Miaoli
16098,24.3793,120.7046,Miaoli
16099,24.3973,120.8658,Miaoli
16100,24.5676,120.916,Miaoli
16101,24.4378,120.6812,Miaoli
16102,24.6045,120.7296,Miaoli
16103,24.4899,120.6888,Miaoli
16104,24.7053,120.8972,Miaoli
16105,24.4404,120.653,Miaoli
16106,24.4799,120.7343,Miaoli
16107,24.5584,120.8421,Miaoli
16108,24.5786,120.8522,Miaoli
16109,24.5476,120.8162,Miaoli
16110,24.3998,120.7268,Miaoli
16111,24.5705,120.7154,Miaoli
16112,24.6151,120.8385,Miaoli
16113,24.7084,120.8809,Miaoli
16114,24.6108,120.9137,Miaoli
16115,24.7314,120.9057,Miaoli
16116,24.709,120.8995,Miaoli
16117,24.6853,120.8895,Miaoli
16118,24.5357,120.9169,Miaoli
16119,24.4861,120.787,Miaoli
16120,24.4576,120.8772,Miaoli
16121,24.5229,120.7914,Miaoli
16122,24.7105,120.9718,Miaoli
16123,24.4961,120.7786,Miaoli
16124,24.5035,120.9512,Miaoli
16125,24.6863,120.8884,Miaoli
16126,24.3934,120.6799,Miaoli
16127,24.515,120.7535,Miaoli
16128,24.4275,120.6505,Miaoli
16129,24.4032,120.7603,Miaoli
16130,24.6987,120.9129,Miaoli
16131,24.7112,120.9015,Miaoli
16132,24.6234,120.7961,Miaoli
16133,24.321,120.8537,Miaoli
16134,24.3535,120.7538,Miaoli
16135,24.5342,120.7468,Miaoli
16136,24.4135,120.6576,Miaoli
16137,24.5877,120.8448,Miaoli
16138,24.5524,120.8703,Miaoli
16139,24.5319,120.909,Miaoli
16140,24.3694,120.8509,Miaoli
16141,24.6618,120.8668,Miaoli
16142,24.5748,120.8285,Miaoli
16143,24.6391,120.997,Miaoli
16144,24.6116,120.8002,Miaoli
16145,24.3788,120.7843,Miaoli
16146,24.4693,120.7682,Miaoli
16147,24.4429,120.8495,Miaoli
16148,24.398,120.7674,Miaoli
16149,24.5473,120.8066,Miaoli
16150,24.3758,120.8238,Miaoli
16151,24.4913,120.6754,Miaoli
16152,24.609,120.8105,Miaoli
16153,24.6929,120.911,Miaoli
16154,24.642,120.9942,Miaoli
16155,24.6105,120.8039,Miaoli
16156,24.688,120.9144,Miaoli
16157,24.6251,120.7561,Miaoli
16158,24.6519,120.8379,Miaoli
16159,24.4675,120.7657,Miaoli
16160,24.3849,120.9733,Miaoli
16161,24.7139,120.9153,Miaoli
16162,24.6894,120.8588,Miaoli
16163,24.6947,120.88,Miaoli
16164,24.5053,120.6822,Miaoli
16165,24.5213,120.6878,Miaoli
16166,24.6798,120.8406,Miaoli
16167,24.3688,120.6949,Miaoli
16168,24.4014,120.9843,Miaoli
16169,24.5932,120.9534,Miaoli
16170,24.4513,120.7407,Miaoli
16171,24.5173,120.7038,Miaoli
16172,24.461,120.8776,Miaoli
16173,24.4723,120.8294,Miaoli
16174,24.4862,120.7008,Miaoli
16175,24.4602,120.6484,Miaoli
16176,24.6919,120.882,Miaoli
16177,24.7091,120.9176,Miaoli
16178,24.4914,120.788,Miaoli
16179,24.6714,120.8824,Miaoli
16180,24.403,120.9809,Miaoli
16181,24.511,120.7465,Miaoli
16182,24.4042,120.6612,Miaoli
16183,24.4535,120.7851,Miaoli
16184,24.4937,120.7828,Miaoli
16185,24.6253,120.8988,Miaoli
16186,24.7037,120.8722,Miaoli
16187,24.4916,120.6853,Miaoli
16188,24.668,120.8455,Miaoli
16189,24.3772,120.8612,Miaoli
16190,24.5062,120.8156,Miaoli
16191,24.6911,120.8685,Miaoli
16192,24.429,120.6831,Miaoli
16193,24.6358,120.9202,Miaoli
16194,24.4372,120.7767,Miaoli
16195,24.6168,120.8403,Miaoli
16196,24.5575,120.701,Miaoli
16197,24.6401,121.0106,Miaoli
16198,24.6209,120.8073,Miaoli
16199,24.7011,120.8852,Miaoli
16200,24.558,120.7555,Miaoli
16201,24.6226,120.813,Miaoli
16202,24.5183,120.7035,Miaoli
16203,24.384,120.8471,Miaoli
16204,24.3479,120.9317,Miaoli
16205,24.6678,120.8522,Miaoli
16206,24.6876,120.8517,Miaoli
16207,24.3664,120.8421,Miaoli
16208,24.5877,120.7726,Miaoli
16209,24.4118,120.7923,Miaoli
16210,24.3888,120.7818,Miaoli
16211,24.671,120.8544,Miaoli
16212,24.4722,120.7026,Miaoli
16213,24.6889,120.862,Miaoli
16214,24.6335,120.7857,Miaoli
16215,24.4609,120.8152,Miaoli
16216,24.7056,120.9008,Miaoli
16217,24.4362,120.6954,Miaoli
16218,24.4659,120.9187,Miaoli
16219,24.5937,120.8118,Miaoli
16220,24.6008,120.9989,Miaoli
16221,24.5886,120.8075,Miaoli
16222,24.4019,120.9344,Miaoli
16223,24.6496,120.7934,Miaoli
16224,24.6371,120.8116,Miaoli
16225,24.6716,120.8808,Miaoli
16226,24.4927,120.704,Miaoli
16227,24.6382,120.7837,Miaoli
16228,24.6094,120.8022,Miaoli
16229,24.5814,121.0471,Miaoli
16230,24.4416,120.6736,Miaoli
16231,24.4647,120.7225,Miaoli
16232,24.5353,120.922,Miaoli
16233,24.387,120.6962,Miaoli
16234,24.5503,120.7125,Miaoli
16235,24.6866,120.9127,Miaoli
16236,24.3695,120.6948,Miaoli
16237,24.4084,120.9773,Miaoli
16238,24.329,120.7852,Miaoli
16239,24.5696,120.7396,Miaoli
16240,24.4811,120.6843,Miaoli
16241,24.5028,120.6974,Miaoli
16242,24.3539,120.8204,Miaoli
16243,24.6654,120.8456,Miaoli
16244,24.4512,120.6469,Miaoli
16245,24.7082,120.9339,Miaoli
16246,24.3345,120.8621,Miaoli
16247,24.6579,120.958,Miaoli
16248,24.482,120.9465,Miaoli
16249,24.5866,120.8842,Miaoli
16250,24.4209,120.7758,Miaoli
16251,24.5158,120.958,Miaoli
16252,24.6027,120.8897,Miaoli
16253,24.4293,120.7214,Miaoli
16254,24.3296,120.8178,Miaoli
16255,24.6238,120.8914,Miaoli
16256,24.3885,120.6906,Miaoli
16257,24.6648,120.9652,Miaoli
16258,24.4059,120.7652,Miaoli
16259,24.5351,120.9533,Miaoli
16260,24.6711,120.8528,Miaoli
16261,24.6407,120.9625,Miaoli
16262,24.5393,120.8179,Miaoli
16263,24.7116,120.8692,Miaoli
16264,24.448,120.6538,Miaoli
16265,24.4912,120.8824,Miaoli
16266,24.4488,120.6565,Miaoli
16267,24.6443,120.7943,Miaoli
16268,24.6001,120.8198,Miaoli
16269,24.6182,120.8878,Miaoli
16270,24.4018,120.9341,Miaoli
16271,24.5437,120.8165,Miaoli
16272,24.303,120.8545,Miaoli
16273,24.6764,120.943,Miaoli
16274,24.6081,120.8882,Miaoli
16275,24.3564,120.8456,Miaoli
16276,24.6349,120.8847,Miaoli
16277,24.6569,120.8647,Miaoli
16278,24.6149,120.7985,Miaoli
16279,24.5372,120.7156,Miaoli
16280,24.4738,120.73,Miaoli
16281,24.6954,120.9205,Miaoli
16282,24.5375,120.6952,Miaoli
16283,24.4628,120.7677,Miaoli
16284,24.3273,120.7664,Miaoli
16285,24.4,120.7718,Miaoli
16286,24.5387,120.8107,Miaoli
16287,24.5201,120.761,Miaoli
16288,24.5022,120.6806,Miaoli
16289,24.47,120.6666,Miaoli
16290,24.695,120.8706,Miaoli
16291,24.5433,120.6948,Miaoli
16292,24.6826,120.9046,Miaoli
16293,24.3831,120.6847,Miaoli
16294,24.614,121.0036,Miaoli
16295,24.6335,120.8088,Miaoli
16296,24.3131,120.8269,Miaoli
16297,24.5471,120.9036,Miaoli
16298,24.6047,120.7819,Miaoli
16299,24.6721,120.8546,Miaoli
16300,24.6402,120.7861,Miaoli
16301,24.7113,120.8681,Miaoli
16302,24.6084,120.8241,Miaoli
16303,24.6454,120.8608,Miaoli
16304,24.3654,120.8672,Miaoli
16305,24.4109,120.9746,Miaoli
16306,24.7027,120.9198,Miaoli
16307,24.5132,120.8185,Miaoli
16308,24.5974,120.8274,Miaoli
16309,24.454,120.6431,Miaoli
16310,24.6724,120.8931,Miaoli
16311,24.5934,120.8153,Miaoli
16312,24.4119,120.8114,Miaoli
16313,24.5677,120.8204,Miaoli
16314,24.533,120.8288,Miaoli
16315,24.6284,120.8366,Miaoli
16316,24.476,120.7235,Miaoli
16317,24.5171,120.8229,Miaoli
16318,24.4714,120.6601,Miaoli
16319,24.7241,120.9005,Miaoli
16320,24.4435,120.7547,Miaoli
16321,24.3669,120.7432,Miaoli
16322,24.5934,120.7353,Miaoli
16323,24.6394,120.9356,Miaoli
16324,24.4213,120.7714,Miaoli
16325,24.7018,120.9209,Miaoli
16326,24.4173,120.7752,Miaoli
16327,24.3467,120.7611,Miaoli
16328,24.529,120.6912,Miaoli
16329,24.4382,120.6494,Miaoli
16330,24.578,120.9068,Miaoli
16331,24.5693,120.8193,Miaoli
16332,24.6042,120.9217,Miaoli
16333,24.5663,121.0383,Miaoli
16334,24.5687,120.8199,Miaoli
16335,24.3763,120.827,Miaoli
16336,24.6282,121.0058,Miaoli
16337,24.6039,120.7764,Miaoli
16338,24.6708,120.8518,Miaoli
16339,24.6276,120.8528,Miaoli
16340,24.5871,121.0333,Miaoli
16341,24.7244,120.8748,Miaoli
16342,24.3998,120.9656,Miaoli
16343,24.6973,120.9104,Miaoli
16344,24.6204,120.8254,Miaoli
16345,24.3523,120.7398,Miaoli
16346,24.5342,120.7651,Miaoli
16347,24.404,120.7676,Miaoli
16348,24.5717,120.8304,Miaoli
16349,24.3917,120.6867,Miaoli
16350,24.6329,120.9143,Miaoli
16351,24.6845,120.9075,Miaoli
16352,24.6095,120.9321,Miaoli
16353,24.3824,120.7561,Miaoli
16354,24.4133,120.8481,Miaoli
16355,24.6599,120.8149,Miaoli
16356,24.6595,120.8478,Miaoli
16357,24.5492,120.816,Miaoli
16358,24.5596,120.8417,Miaoli
16359,24.5986,120.7775,Miaoli
16360,24.5375,120.9456,Miaoli
16361,24.6219,120.9141,Miaoli
16362,24.3643,120.7782,Miaoli
16363,24.5715,120.8826,Miaoli
16364,24.411,120.7771,Miaoli
16365,24.6952,120.8561,Miaoli
16366,24.6983,120.8597,Miaoli
16367,24.5883,120.8105,Miaoli
16368,24.5004,120.8047,Miaoli
16369,24.6414,120.9611,Miaoli
16370,24.4085,120.8331,Miaoli
16371,24.3485,120.8294,Miaoli
16372,24.569,120.7081,Miaoli
16373,24.5471,120.7926,Miaoli
16374,24.6345,120.7901,Miaoli
16375,24.5972,120.8263,Miaoli
16376,24.5901,120.9979,Miaoli
16377,24.6624,120.8889,Miaoli
16378,24.6592,120.8745,Miaoli
16379,24.4203,120.7613,Miaoli
16380,24.4377,120.6547,Miaoli
16381,24.4606,120.7192,Miaoli
16382,24.3729,120.7749,Miaoli
16383,24.4508,120.8551,Miaoli
16384,24.4449,120.6488,Miaoli
16385,24.5729,120.8316,Miaoli
16386,24.5178,120.8278,Miaoli
16387,24.4738,120.7953,Miaoli
16388,24.431,120.7002,Miaoli
16389,24.5293,120.6932,Miaoli
16390,24.4722,120.8036,Miaoli
16391,24.3497,120.8431,Miaoli
16392,24.5907,120.7781,Miaoli
16393,24.6789,120.8698,Miaoli
16394,24.5858,120.7681,Miaoli
16395,24.5464,120.8122,Miaoli
16396,24.4628,120.6547,Miaoli
16397,24.5247,120.7955,Miaoli
16398,24.5247,120.7886,Miaoli
16399,24.4836,120.8061,Miaoli
16400,24.4565,120.7012,Miaoli
16401,24.5732,120.7436,Miaoli
16402,24.6764,120.9545,Miaoli
16403,24.5659,120.8252,Miaoli
16404,24.7109,120.9711,Miaoli
16405,24.6354,120.9966,Miaoli
16406,24.6427,120.8451,Miaoli
16407,24.4809,120.7833,Miaoli
16408,24.7049,120.9357,Miaoli
16409,24.3894,120.6783,Miaoli
16410,24.5237,120.7088,Miaoli
16411,24.6336,120.7871,Miaoli
16412,24.6494,120.8033,Miaoli
16413,24.5718,120.812,Miaoli
16414,24.522,120.7089,Miaoli
16415,24.4648,120.7168,Miaoli
16416,24.399,120.978,Miaoli
16417,24.3538,120.8445,Miaoli
16418,24.4305,120.721,Miaoli
16419,24.6832,120.8599,Miaoli
16420,24.3505,120.8123,Miaoli
16421,24.4389,120.6787,Miaoli
16422,24.5411,120.9207,Miaoli
16423,24.5312,120.7443,Miaoli
16424,24.5,120.6798,Miaoli
16425,24.6486,120.7718,Miaoli
16426,24.4056,120.7613,Miaoli
16427,24.6218,121.0028,Miaoli
16428,24.6593,120.7802,Miaoli
16429,24.5078,120.7846,Miaoli
16430,24.5451,120.8316,Miaoli
16431,24.537,120.7211,Miaoli
16432,24.3539,120.9462,Miaoli
16433,24.7026,120.9486,Miaoli
16434,24.6847,120.9308,Miaoli
16435,24.5817,120.8331,Miaoli
16436,24.6448,120.9446,Miaoli
16437,24.6362,120.821,Miaoli
16438,24.636,120.8583,Miaoli
16439,24.6883,120.8942,Miaoli
16440,24.7162,120.895,Miaoli
16441,24.4648,120.7617,Miaoli
16442,24.7045,120.8725,Miaoli
16443,24.5445,120.8091,Miaoli
16444,24.6284,120.8872,Miaoli
16445,24.6896,120.9416,Miaoli
16446,24.6839,120.8974,Miaoli
16447,24.5418,120.8923,Miaoli
16448,24.365,120.758,Miaoli
16449,24.5703,120.709,Miaoli
16450,24.4266,120.8128,Miaoli
16451,24.7146,120.9215,Miaoli
16452,24.3551,120.7721,Miaoli
16453,24.6207,120.8778,Miaoli
16454,24.6808,120.8725,Miaoli
16455,24.6091,120.7922,Miaoli
16456,24.558,120.8538,Miaoli
16457,24.5448,120.9044,Miaoli
16458,24.4072,120.7809,Miaoli
16459,24.3228,120.8044,Miaoli
16460,24.5767,120.8124,Miaoli
16461,24.5687,120.8907,Miaoli
16462,24.7049,120.9653,Miaoli
16463,24.6538,120.8812,Miaoli
16464,24.5386,120.6998,Miaoli
16465,24.6047,120.7404,Miaoli
16466,24.5423,120.6985,Miaoli
16467,24.6225,120.7865,Miaoli
16468,24.6244,120.8672,Miaoli
16469,24.6581,120.8981,Miaoli
16470,24.5562,120.7122,Miaoli
16471,24.7137,120.8764,Miaoli
16472,24.4198,120.6801,Miaoli
16473,24.3592,120.7367,Miaoli
16474,24.622,120.7694,Miaoli
16475,24.6582,120.8172,Miaoli
16476,24.3989,120.773,Miaoli
16477,24.3925,120.9792,Miaoli
16478,24.6427,120.7706,Miaoli
16479,24.6124,120.8182,Miaoli
16480,24.6406,120.7863,Miaoli
16481,24.5073,120.7143,Miaoli
16482,24.5404,120.92,Miaoli
16483,24.4693,120.7468,Miaoli
16484,24.6145,120.7742,Miaoli
16485,24.4074,120.7674,Miaoli
16486,24.4834,120.8161,Miaoli
16487,24.6174,120.8429,Miaoli
16488,24.4608,120.8292,Miaoli
16489,24.4195,120.7692,Miaoli
16490,24.7098,120.9084,Miaoli
16491,24.6825,120.9026,Miaoli
16492,24.5534,120.9119,Miaoli
16493,24.6127,120.867,Miaoli
16494,24.506,120.7335,Miaoli
16495,24.6436,120.8691,Miaoli
16496,24.6052,120.8877,Miaoli
16497,24.7309,120.8795,Miaoli
16498,24.5404,120.8517,Miaoli
16499,24.6797,120.8574,Miaoli
16500,24.4471,120.6431,Miaoli
16501,24.445,120.7396,Miaoli
16502,24.7027,120.8769,Miaoli
16503,24.4066,120.7217,Miaoli
16504,24.4831,120.8935,Miaoli
16505,24.308,120.8331,Miaoli
16506,24.3739,120.8746,Miaoli
16507,24.5166,120.8351,Miaoli
16508,24.4102,120.6595,Miaoli
16509,24.4237,120.8671,Miaoli
16510,24.6904,120.8667,Miaoli
16511,24.4844,120.6713,Miaoli
16512,24.5374,120.75,Miaoli
16513,24.6309,120.8031,Miaoli
16514,24.4043,120.9388,Miaoli
16515,24.6977,120.8853,Miaoli
16516,24.6346,120.9266,Miaoli
16517,24.6731,120.9637,Miaoli
16518,24.3872,120.7579,Miaoli
16519,24.6121,120.8211,Miaoli
16520,24.6442,120.8728,Miaoli
16521,24.4452,120.8725,Miaoli
16522,24.4902,120.7038,Miaoli
16523,24.5076,120.7712,Miaoli
16524,24.3983,120.6768,Miaoli
16525,24.5897,120.8022,Miaoli
16526,24.4964,120.7177,Miaoli
16527,24.654,120.8804,Miaoli
16528,24.6049,120.8151,Miaoli
16529,24.6494,120.871,Miaoli
16530,24.7138,120.9185,Miaoli
16531,24.5811,120.9314,Miaoli
16532,24.4173,120.7753,Miaoli
16533,24.6466,120.8043,Miaoli
16534,24.5771,121.0466,Miaoli
16535,24.4902,120.9093,Miaoli
16536,24.6773,120.8434,Miaoli
16537,24.5984,120.7852,Miaoli
16538,24.3628,120.7129,Miaoli
16539,24.3321,120.7572,Miaoli
16540,24.6849,120.9598,Miaoli
16541,24.6588,120.8176,Miaoli
16542,24.3508,120.8112,Miaoli
16543,24.629,120.8861,Miaoli
16544,24.5695,120.7613,Miaoli
16545,24.3656,120.9605,Miaoli
16546,24.6625,120.8744,Miaoli
16547,24.6224,120.8125,Miaoli
16548,24.4645,120.8457,Miaoli
16549,24.3665,120.8999,Miaoli
16550,24.717,120.8977,Miaoli
16551,24.7017,120.8662,Miaoli
16552,24.4587,120.8315,Miaoli
16553,24.6116,120.8235,Miaoli
16554,24.4471,120.8739,Miaoli
16555,24.3042,120.8406,Miaoli
16556,24.5934,121.0466,Miaoli
16557,24.3223,120.8053,Miaoli
16558,24.6235,120.8134,Miaoli
16559,24.4615,120.7878,Miaoli
16560,24.6828,120.8649,Miaoli
16561,24.5419,120.7418,Miaoli
16562,24.5605,120.818,Miaoli
16563,24.4431,120.8143,Miaoli
16564,24.5709,120.8529,Miaoli
16565,24.517,120.6916,Miaoli
16566,24.3999,120.705,Miaoli
16567,24.6226,120.7703,Miaoli
16568,24.5716,120.83,Miaoli
16569,24.7213,120.8782,Miaoli
16570,24.4505,120.7213,Miaoli
16571,24.5343,120.9182,Miaoli
16572,24.4068,120.6956,Miaoli
16573,24.5786,120.804,Miaoli
16574,24.4677,120.832,Miaoli
16575,24.5484,120.719,Miaoli
16576,24.3914,120.6822,Miaoli
16577,24.4016,120.7443,Miaoli
16578,24.6648,120.8262,Miaoli
16579,24.4114,120.7402,Miaoli
16580,24.6927,120.9113,Miaoli
16581,24.5327,120.906,Miaoli
16582,24.6745,120.8995,Miaoli
16583,24.6212,120.7978,Miaoli
16584,24.5438,120.9206,Miaoli
16585,24.6876,120.9079,Miaoli
16586,24.3517,120.7504,Miaoli
16587,24.5697,120.7069,Miaoli
16588,24.6729,120.8855,Miaoli
16589,24.4953,120.8589,Miaoli
16590,24.5652,120.7551,Miaoli
16591,24.5399,120.8267,Miaoli
16592,24.5734,120.8318,Miaoli
16593,24.6594,120.8745,Miaoli
16594,24.7081,120.928,Miaoli
16595,24.5149,120.7535,Miaoli
16596,24.7306,120.8802,Miaoli
16597,24.3854,120.7023,Miaoli
16598,24.2963,120.8328,Miaoli
16599,24.6623,120.8183,Miaoli
16600,24.3791,120.9386,Miaoli
16601,24.3499,120.8359,Miaoli
16602,24.3931,120.9393,Miaoli
16603,24.6481,120.7892,Miaoli
16604,24.6278,120.7971,Miaoli
16605,24.3816,120.7875,Miaoli
16606,24.6724,120.854,Miaoli
16607,24.5713,120.8457,Miaoli
16608,24.507,120.7717,Miaoli
16609,24.6505,120.9067,Miaoli
16610,24.5681,120.8811,Miaoli
16611,24.6404,120.7942,Miaoli
16612,24.4027,120.9439,Miaoli
16613,24.3814,120.8671,Miaoli
16614,24.6936,120.8709,Miaoli
16615,24.6247,120.7749,Miaoli
16616,24.4054,120.8409,Miaoli
16617,24.5288,120.691,Miaoli
16618,24.4504,120.6694,Miaoli
16619,24.6002,120.8021,Miaoli
16620,24.3977,120.8666,Miaoli
16621,24.6872,120.914,Miaoli
16622,24.4052,120.6853,Miaoli
16623,24.6672,120.8826,Miaoli
16624,24.6784,120.9308,Miaoli
16625,24.6345,120.8942,Miaoli
16626,24.4763,120.8267,Miaoli
16627,24.3507,120.7713,Miaoli
16628,24.3545,120.8276,Miaoli
16629,24.5861,120.8404,Miaoli
16630,24.4762,120.7815,Miaoli
16631,24.3495,120.743,Miaoli
16632,24.5358,120.9678,Miaoli
16633,24.4234,120.7282,Miaoli
16634,24.5612,120.7573,Miaoli
16635,24.6914,120.8801,Miaoli
16636,24.5389,120.9535,Miaoli
16637,24.3701,120.8006,Miaoli
16638,24.6863,120.8769,Miaoli
